feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.5616803328771007,-0.0027796297020324335,0.271225614199156,0.8411445994836056,3.7717359265084176,0.061510695317607667,1.3668094667202824,0.779772810403127,2.123354460029046,-3.1697687616542596,1
1.1851563849299382,-0.12804181032525683,0.6687277509012801,0.9205452258557987,0.21412286269942093,-0.7958692932869802,0.7914859272852282,-0.342554518749369,1.379766313001387,-0.5181057585752666,1
0.5211050923519375,0.8697022244451906,-0.64455293189099,-2.0832652963867573,1.1874618306094624,1.303488416070713,0.2737919252862003,-0.3498704033229377,0.25782414250609387,-1.571828749820076,0
0.38618156393065484,-0.39845895875222687,0.3586747060511434,-1.0883452572439674,1.357874010991528,1.608557514745209,2.013698349534853,-1.198926071463697,-2.1109267481004803,-0.09832960211159336,1
3.0859990688779617,-1.9453528117361452,0.8331604940258077,0.8111689726610556,2.1696615128095473,-2.3233409125428777,0.9283449745581417,0.7814746188612576,2.387823089078962,-1.8620426903786107,1
0.23388352389354017,-1.6282694819680297,0.6087368960918721,-2.6863344122651984,-0.39826147942184953,0.018783437685170212,0.41572550997978686,1.1346860199275617,-3.3867706544544136,1.516670479316404,0
-1.6843437351263058,1.3143786570552403,-0.4271030163021271,-1.442661150095314,0.5107629210863568,1.14157159549546,0.8209033054358575,-0.14595299782903404,-0.3214863433709855,-0.7839628488837007,1
1.5361149904483158,-0.995629057372505,1.7317583831803514,0.96996671961482,1.4653505069668653,-1.6765359332046097,-1.6877048624258153,0.17798937960330405,1.929974437889879,-1.3577610039904289,1
0.879671604366333,-0.8818442728237823,-0.5535253683535555,1.1343745303597168,-0.21666043267873292,-1.427335901237282,0.47882391000781277,-1.3132022290464695,0.5335014980173286,0.36883114380367193,1
1.760392176673745,2.1989549368340082,-0.9228129499824342,-3.4588480531077357,-0.04780604325891513,2.907721436930441,1.706462455746808,-0.5009405371965816,0.31393161335994124,-1.4672846078788007,0
-1.6419976127672844,1.0691481405745755,0.20078517039165847,-1.144551178114744,-2.350868007968473,0.19548869291429738,-1.6759559708658476,0.627292013125093,-1.0669163714090388,1.5138406885846107,0
3.0688030502093886,-3.5519730664857927,-0.5993444805665006,0.9233516764516944,0.6190000963459515,-3.2664669098240267,-1.8266194934838311,-2.078528943200621,0.04305858725882472,0.5792837170896012,1
1.9104692615470165,-1.877884607287914,-0.3722185096467923,1.431054645917247,0.5334617454030148,-2.187776791696341,-0.6889647558534987,-0.7863361038772816,0.8440011390836726,0.02989286039202578,1
4.051049966125275,-3.3234600192027353,-1.5040309901488447,0.6060484434617014,0.9899098145180876,-3.785465918484797,-0.7035239816671137,-0.44112519919610754,1.7879307133112805,-0.5820414464221013,1
3.412521981739051,-1.5346562249268685,-1.4975489611601611,-0.8373387779548624,2.6183911028204117,1.0136846324133275,0.7632428489193804,-0.421030345862495,-0.8631111804702551,-1.2043652775395477,0
-0.5505985806358709,0.5477440840301766,0.4503188267807239,0.7193701410972939,1.4539677488142622,-0.24030943900527868,-0.02801762233399993,-1.4038933514001541,1.5124694537462782,-1.5409392904310704,0
-1.0719789361236107,-1.0450097298020997,-1.1811304632386497,-0.5648513894307048,-1.9013156155457287,-0.5757953485334226,0.08312581787924939,0.01930752922613046,-2.9944768312920393,2.699321365127915,0
6.6218357286925675,-4.964579726187428,0.6328186361090995,-0.04446634606626931,0.0005496488943356193,-6.153422698750453,-0.5097897289597362,-1.0041124247584468,2.8309111650909156,-0.23033722382225982,1
1.3750993125375581,-1.039719489288356,-1.8122947792484574,0.9909652892744666,2.7667289977275846,-1.657953278633392,-2.173351079895689,-0.798472511187592,2.4648512188141183,-2.412515182772089,1
4.223406224223516,-3.691988610858956,-1.8615435281616473,0.5092480715251939,1.2970084407907212,-3.93082575234467,-0.08974533601511399,-1.3113538919198857,1.611121286530662,-0.640948920878158,1
0.6995142310640894,0.9364265671110045,0.04379164786310843,-1.235457640705038,0.06000167243327359,1.3349353600697276,1.5132410811767127,0.08581631955639477,-0.10417486795708863,-0.5079494648959161,0
-0.1678267946965173,-0.5637942811753986,1.9456675025532757,1.2444961784947448,2.251088714066202,-0.015633717697919214,-0.8093724413438168,1.1037289539515915,0.08706390259445529,-1.046836032013232,1
0.6190973083896015,-0.3873391115038134,-0.05903983159068665,0.8808339931982505,1.382144281123874,0.048871046140872565,-0.2708112728027683,-0.3721345413413484,0.21604090598877956,-0.6899785205623109,1
1.3081699017310915,0.9720049370417079,-0.29644951459805774,-1.9776888454424373,-2.829063582761435,1.781715233686215,0.7407256829826417,0.40654029375198053,-1.9430135457922393,1.9676806178152662,0
-0.6737971515277486,-0.342097601496798,-0.8183524620850697,-1.1543942292186418,1.176681772884452,1.3106138307304749,1.1868537905048748,-0.22431846489054252,-2.3353857386700985,0.11357247325970479,1
1.0484554729529376,-1.6084762988463213,1.2670446625292706,-1.7633452073372697,-2.6699660607307516,0.03236218432138438,-0.14006602627764192,-0.49759074464419595,-4.0768400567642455,3.475668881935036,0
1.4649308916254375,-0.1984270393114605,-1.2359163752366034,0.8005769744223252,1.7558158225417384,1.3231043217790168,-0.8773510038092717,0.8484960689000609,-0.4037396513891769,-0.7398474795291423,1
4.696808619681246,-3.2596149606726224,1.232409097246681,0.4672922451028382,0.2698904202966007,-4.168435332339565,0.5484478486844262,0.15052320556869614,2.3191013761032,-0.4162107535521002,1
-0.7953665961030463,0.1980654318651324,-1.4634361560181446,-0.9140674250281969,1.6222760489114518,0.9284789447879361,0.5632470008238349,-0.7854119933226567,-0.7522083670350719,-0.9417807748695316,1
1.4217802196408016,1.054429242214606,-0.7670713513188714,-1.1728004005061508,1.3654655870986845,1.1365897199760617,0.9998235210624266,-0.3795600749291589,1.4670385784407045,-2.072773454586463,0
2.2222864115439265,2.3228021416855658,-0.10071725405597709,-1.909849771806554,-1.1697745415729592,1.93110634984667,0.6433501795697513,0.24155486847639582,1.5460315608811215,-0.9677119237682651,0
3.6470878778622042,2.1261307575425796,0.13451567159461553,-1.8672242667373657,-0.3140435562350059,1.9293773819497089,-0.2567345788425684,0.43234696420778335,2.484108745430892,-1.9099439787129853,0
1.782346715268495,-1.9407212438764112,-0.41027351238081644,1.3117613076177166,1.3563034766021664,-2.6543825840681547,1.0154528481746792,1.0009645902889825,1.6956116414574605,-0.886064103821715,1
2.920721125645819,-1.8830329857242267,0.5098759829067596,-0.7904556304381711,-0.8327750104427457,0.4577819389856872,1.2372216428843834,-0.095408181766648,-2.9168097319451203,2.029280875968,0
2.3133399357584414,-1.4764254667374699,0.34819685301797904,0.8227483630878023,0.20851055091861126,-1.7981275081855048,1.9057882343626686,0.6106802242124623,1.001806905218464,-0.07754523248336043,1
0.4556885044370955,-1.2381292970930706,-0.5435821435468099,1.2830475366051206,-0.1749542239673565,-1.0878893367665854,-0.5321293773977546,-0.05080011843311441,-0.6808216376412823,1.0078224220257932,1
-3.3293499116343415,0.9492649141066963,-0.6886588709738297,-2.362230378090262,2.6251372252078653,-0.8153564251225962,-0.5063856144965024,-0.7080770729458538,1.6873045973100536,-3.1225563038338344,1
-0.9671770116693517,3.5758493160079055,1.7634856074177445,-1.815708356352181,-4.613701023362048,2.7358475940687565,-0.893030501908519,-0.16100816619470118,-1.028989161746287,2.1869301726043755,0
2.2396116591017354,-0.996254903249785,0.059312765419377855,-1.0154874707483625,-4.052736932693256,0.741588816174982,0.7411200128832625,2.055220968516346,-3.973622670910413,4.321908868561861,0
0.9609788344079822,-0.8197471985481963,0.2922960126139994,-0.20190135200662296,1.8464265306543464,1.2221655024216278,0.62400913211282,1.059638220644354,-1.6462730289905565,-0.32450153562832174,1
1.7625378875724333,-0.28642145298166755,-0.10293725847909896,0.9927608759670747,1.0116985401771412,0.6972582044841388,-1.1429640539185577,-0.5556358881760158,0.009104977073734144,-0.3846740102911397,1
0.8138947080359865,1.1800786862990087,0.661728735021597,-0.33861943305968023,1.458487924893067,1.0576160766885305,2.1577143044379676,1.1073181865159336,1.5798019213803847,-2.0028306800719995,0
-1.3314993415686347,0.8027175155157934,-0.06594360833295647,1.3472295829291383,2.885411768150063,1.5766878165881213,-0.48640908866705174,-0.13481352569439856,0.08272091852887276,-1.7253057215445093,1
-0.11855800756099688,2.100993618724757,-0.6839215253494749,-0.45986961440590246,0.3094678245505589,1.436699033879604,1.4713149777599452,0.2531854351405917,1.4755418083440441,-1.4418405924552236,0
-2.182663856811991,1.1876978811493646,0.2697489374919197,-2.528048908251099,1.9217797129990688,1.7665178323972381,0.029508591268061803,-0.6243219765982982,-0.9283098704557025,-1.635952832894497,1
0.3700714887094918,1.0484461395184828,2.274240151211362,-2.0101434787957357,-0.08387974703290269,0.650272811456987,0.3351754841006962,-2.0033398570094416,0.5977944150011884,-0.9256371991373262,0
2.1274619270782527,-0.9910514270561319,-1.6702940057558509,1.035725079600835,1.0350166564925716,-1.1557560461291136,0.40447532285054083,-0.0022127099597559416,1.3800392849135663,-0.8373375264329709,1
0.29987690896709807,-0.9355902542807258,-1.209418667715089,-0.36337727046343016,0.8615200010747184,0.15383609332625847,-1.757472622092309,1.761011230334019,-1.424289423328728,0.21635927323604798,1
0.5329934118522359,0.12114915102358348,1.406260179174236,0.7500398371265149,1.595851241224103,-0.24926209539839017,0.7310042450668561,-0.28593314473347575,1.4932117427536764,-1.5409926498520174,1
1.7198244854019,-1.6054275033710184,-0.638723320526415,-1.3340089314721955,-1.201981297384007,-0.024333932021294746,-0.4011203061709095,-0.557129888598408,-2.774159403784446,2.0391373539335693,0
2.643747764900292,-2.0702035249449207,-0.33247325251159277,0.672800496393271,-1.6235019872229395,-2.123418775383211,0.3399703595692396,0.10732488313411907,-0.42324441722152795,1.8290338252286935,1
-2.159224580197468,0.05581050306925374,0.6076317593481398,-2.913361383780332,1.9830543280673922,1.285873073487162,1.4872796272729016,2.043042243470318,-2.203848924442108,-0.9342730829246739,1
-0.7373631052377085,0.821735172027044,-0.8705302562280075,-0.3355157708029278,1.6635344513033548,1.4605451000475052,0.15949102441843352,-0.26020750135894166,-0.26521103011821845,-1.1972811484866608,0
2.692182852663998,-0.5134643855803965,-0.49611677818152405,-0.7300922352340686,-1.0032720139615277,0.7253250026648979,-1.6039617514266094,-0.9012642255798817,-1.1862161897721746,1.0692784392266035,0
0.5849421190403497,-0.4205568664518535,1.0303287322501544,1.3622582594653747,0.9883440723889734,-1.3329512722191978,1.51319168432021,0.9631090120434588,1.7096433330635419,-0.9754735271911015,1
0.7113215194863162,-0.7717246329923987,-0.00973016750834365,-0.7922598953209457,0.8961773915378106,-0.1648577721868083,-0.6527039051353473,-0.6564589203020619,-0.5509298237912938,-0.34075649328334806,0
4.149738876954318,-2.7050160075717407,-1.237699814640416,0.16864340478109097,2.737985020822504,-2.888485680851642,-0.38867839345363986,-0.01119917145977023,2.664779158743217,-2.345595157959525,1
2.932266132089855,0.7931276220721126,-1.0033440637460869,-0.5568714095954155,-3.076896092357775,1.1864830886415512,-0.11003342425971001,0.5155156340150927,-0.5830937698208443,1.862640812346536,0
1.311123333420174,0.33610008251260276,-0.4953032426034153,-4.801186237546474,-2.8669886987539916,2.033321279455506,-1.1836923420361263,-2.524221680321121,-3.6369570436790966,2.230862635369767,0
2.3426876087176147,-2.4039000300615467,0.5404240025304289,1.1436826906477613,-0.9156411455378644,-0.09089925532360077,-0.2730490825151575,-1.9031432059736781,-3.254653143366506,2.821250192423811,0
-0.2980191412186375,0.8900592355160755,1.4362013949052208,1.8405265039103642,2.2395991112744005,0.44179858258176896,1.4701027817186962,1.1885010140347059,1.9187135484321494,-2.0507946481304664,1
1.280984444530044,-1.330711988776471,2.617273338971958,-0.9874799082617747,0.35874437906299406,-0.08053728597562548,-1.4914267376560257,0.29133364331879874,-1.5902843938307365,0.5378096727466583,0
3.977448398467528,-0.10030480441807801,-0.8786526806291152,-2.364984216734026,-1.2673676903620312,2.0341473796440286,0.33593539139645895,-0.23880188735057656,-1.7507857353914247,0.9783614744948314,0
1.137809477413762,0.03861958922450858,-0.3454547476179307,-0.8997948236697159,1.153375775467367,2.3801653064507597,-1.046878502776499,1.3679694020252005,-2.0293691218204453,-0.07980253664678583,1
1.6892860917993062,-0.5558921445895179,-0.2434828217817324,-0.5405886809123408,1.0529690646195409,0.11938858863961765,-0.6314116367541304,-0.030096707290532855,0.10487980478572978,-0.746718878512117,0
0.13590605223539498,1.072734043705934,-0.22304411329846785,-0.9134521626536932,0.9104185138487428,2.6889845357678013,0.22021318514480237,-1.2929813522351876,-1.3838286029644986,-0.4333063418857938,1
0.08220148208142375,-1.5604030723692333,-0.12503728432039923,-0.4297473934629046,0.819466240087174,-0.7250500771406381,-0.21417610337056878,-0.17554791863099908,-1.5121184313407068,0.41975925882369597,1
